a : -610.0000, 0 -> 6
b : -890.0000, 0 -> 1
c : -884.0000, 0 -> 5
d : 242.0000, 0 -> 7
a : 870.0000, 1 -> 4
b : -202.0000, 1 -> 6
c : -168.0000, 1 -> 5
d : -212.0000, 1 -> 7
a : -85.0000, 2 -> 3
b : -531.0000, 2 -> 1
c : -915.0000, 2 -> 1
d : 309.0000, 2 -> 1
a : 418.0000, 3 -> 7
b : 388.0000, 3 -> 5
c : -695.0000, 3 -> 4
d : -529.0000, 3 -> 4
a : -834.0000, 4 -> 6
b : -770.0000, 4 -> 5
c : 284.0000, 4 -> 2
d : 201.0000, 4 -> 5
a : -169.0000, 5 -> 3
b : 306.0000, 5 -> 6
c : 465.0000, 5 -> 5
d : -195.0000, 5 -> 3
a : -965.0000, 6 -> 6
b : -807.0000, 6 -> 6
c : 613.0000, 6 -> 5
d : -928.0000, 6 -> 2
a : -114.0000, 7 -> 0
b : 931.0000, 7 -> 1
c : 168.0000, 7 -> 0
d : 554.0000, 7 -> 7
b : 999.0000, 0 -> 1
b : 621.0000, 0 -> 1
c : -209.0000, 1 -> 7
b : 459.0000, 1 -> 3
c : 872.0000, 2 -> 5
a : 668.0000, 2 -> 0
a : -831.0000, 3 -> 3
a : 562.0000, 3 -> 1
d : -902.0000, 4 -> 2
b : 606.0000, 4 -> 5
c : 533.0000, 5 -> 0
a : 472.0000, 5 -> 1
b : -551.0000, 6 -> 4
d : 556.0000, 6 -> 6
c : -837.0000, 7 -> 1
c : 35.0000, 7 -> 7
