a : -840.0000, 0 -> 0
b : 421.0000, 0 -> 6
a : 723.0000, 1 -> 6
b : -590.0000, 1 -> 4
a : 908.0000, 2 -> 5
b : -586.0000, 2 -> 6
a : 736.0000, 3 -> 5
b : -467.0000, 3 -> 0
a : -762.0000, 4 -> 0
b : -590.0000, 4 -> 2
a : -691.0000, 5 -> 1
b : -252.0000, 5 -> 2
a : 363.0000, 6 -> 1
b : 148.0000, 6 -> 4
a : 662.0000, 7 -> 4
b : -3.0000, 7 -> 4
a : -541.0000, 0 -> 0
a : -923.0000, 1 -> 2
a : 45.0000, 2 -> 7
a : 359.0000, 3 -> 1
b : 85.0000, 4 -> 5
a : 674.0000, 5 -> 3
b : 65.0000, 6 -> 0
a : -479.0000, 7 -> 4
