a : -526.0000, 0 -> 2
b : -328.0000, 0 -> 0
c : -926.0000, 0 -> 0
d : -102.0000, 0 -> 4
a : -615.0000, 1 -> 5
b : 562.0000, 1 -> 7
c : -605.0000, 1 -> 3
d : 639.0000, 1 -> 1
a : -622.0000, 2 -> 2
b : -171.0000, 2 -> 2
c : 385.0000, 2 -> 6
d : 110.0000, 2 -> 1
a : 75.0000, 3 -> 1
b : 753.0000, 3 -> 7
c : 75.0000, 3 -> 0
d : -932.0000, 3 -> 6
a : -245.0000, 4 -> 1
b : 875.0000, 4 -> 2
c : 315.0000, 4 -> 0
d : -564.0000, 4 -> 4
a : -226.0000, 5 -> 1
b : 713.0000, 5 -> 3
c : 737.0000, 5 -> 1
d : 822.0000, 5 -> 7
a : -817.0000, 6 -> 7
b : 112.0000, 6 -> 5
c : 451.0000, 6 -> 5
d : -647.0000, 6 -> 6
a : -619.0000, 7 -> 7
b : -95.0000, 7 -> 7
c : 488.0000, 7 -> 6
d : -771.0000, 7 -> 2
c : -887.0000, 0 -> 4
b : -382.0000, 0 -> 3
b : -770.0000, 1 -> 0
c : 598.0000, 1 -> 6
c : 756.0000, 2 -> 0
c : 598.0000, 2 -> 4
b : 61.0000, 3 -> 6
d : -614.0000, 3 -> 6
d : -810.0000, 4 -> 6
c : 808.0000, 4 -> 1
a : 517.0000, 5 -> 0
d : 610.0000, 5 -> 4
d : -904.0000, 6 -> 7
a : -8.0000, 6 -> 1
a : -76.0000, 7 -> 1
c : -586.0000, 7 -> 1
