a : -468.0000, 0 -> 0
b : -205.0000, 0 -> 0
c : -121.0000, 0 -> 1
d : -763.0000, 0 -> 3
a : -263.0000, 1 -> 2
b : 872.0000, 1 -> 1
c : -734.0000, 1 -> 3
d : 286.0000, 1 -> 3
a : -656.0000, 2 -> 2
b : -210.0000, 2 -> 0
c : 263.0000, 2 -> 0
d : 202.0000, 2 -> 0
a : -561.0000, 3 -> 0
b : -520.0000, 3 -> 0
c : -303.0000, 3 -> 2
d : 837.0000, 3 -> 3
b : 919.0000, 0 -> 3
d : -816.0000, 0 -> 0
c : 402.0000, 1 -> 2
a : -277.0000, 1 -> 2
d : 325.0000, 2 -> 2
c : 409.0000, 2 -> 0
d : -776.0000, 3 -> 2
a : 853.0000, 3 -> 2
