a : 653.0000, 0 -> 0
b : -441.0000, 0 -> 3
c : 940.0000, 0 -> 3
d : 270.0000, 0 -> 0
a : 173.0000, 1 -> 0
b : -385.0000, 1 -> 3
c : -620.0000, 1 -> 1
d : 834.0000, 1 -> 0
a : 228.0000, 2 -> 0
b : 871.0000, 2 -> 0
c : -314.0000, 2 -> 3
d : 499.0000, 2 -> 2
a : 98.0000, 3 -> 3
b : -352.0000, 3 -> 1
c : 207.0000, 3 -> 0
d : 12.0000, 3 -> 2
a : 918.0000, 0 -> 1
d : -380.0000, 0 -> 3
d : -863.0000, 1 -> 0
d : -304.0000, 1 -> 3
b : -11.0000, 2 -> 3
d : -240.0000, 2 -> 1
c : -492.0000, 3 -> 2
a : -881.0000, 3 -> 3
