a : 498.0000, 0 -> 2
b : 990.0000, 0 -> 3
a : -661.0000, 1 -> 0
b : 702.0000, 1 -> 6
a : -186.0000, 2 -> 6
b : -355.0000, 2 -> 4
a : -250.0000, 3 -> 0
b : 279.0000, 3 -> 3
a : -683.0000, 4 -> 7
b : -60.0000, 4 -> 6
a : -296.0000, 5 -> 6
b : -120.0000, 5 -> 3
a : -755.0000, 6 -> 7
b : 433.0000, 6 -> 6
a : 757.0000, 7 -> 5
b : -713.0000, 7 -> 2
a : -96.0000, 0 -> 3
b : -968.0000, 1 -> 4
b : 350.0000, 2 -> 1
a : 127.0000, 3 -> 4
a : -63.0000, 4 -> 1
a : 648.0000, 5 -> 2
b : -565.0000, 6 -> 5
a : 688.0000, 7 -> 7
