a : -357.0000, 0 -> 7
b : -575.0000, 0 -> 2
c : -426.0000, 0 -> 3
d : -609.0000, 0 -> 6
a : 797.0000, 1 -> 0
b : -918.0000, 1 -> 4
c : -537.0000, 1 -> 1
d : 743.0000, 1 -> 0
a : 273.0000, 2 -> 6
b : 238.0000, 2 -> 4
c : 702.0000, 2 -> 2
d : 502.0000, 2 -> 5
a : -588.0000, 3 -> 5
b : -730.0000, 3 -> 0
c : 435.0000, 3 -> 4
d : -777.0000, 3 -> 4
a : 850.0000, 4 -> 6
b : 37.0000, 4 -> 2
c : 470.0000, 4 -> 3
d : 393.0000, 4 -> 5
a : 886.0000, 5 -> 0
b : 879.0000, 5 -> 5
c : -793.0000, 5 -> 1
d : -224.0000, 5 -> 3
a : -924.0000, 6 -> 5
b : 915.0000, 6 -> 5
c : 599.0000, 6 -> 1
d : -386.0000, 6 -> 6
a : -773.0000, 7 -> 5
b : -588.0000, 7 -> 3
c : -36.0000, 7 -> 6
d : -890.0000, 7 -> 4
a : -151.0000, 0 -> 4
c : -765.0000, 0 -> 0
a : 347.0000, 1 -> 5
d : -989.0000, 1 -> 7
b : -378.0000, 2 -> 0
d : 273.0000, 2 -> 4
a : -544.0000, 3 -> 0
d : -143.0000, 3 -> 2
a : 333.0000, 4 -> 6
d : -673.0000, 4 -> 1
b : 165.0000, 5 -> 5
d : -898.0000, 5 -> 2
a : 43.0000, 6 -> 2
c : -667.0000, 6 -> 0
b : -125.0000, 7 -> 2
a : 338.0000, 7 -> 4
