a : -348.0000, 0 -> 5
b : -514.0000, 0 -> 7
a : 513.0000, 1 -> 2
b : -767.0000, 1 -> 7
a : 42.0000, 2 -> 7
b : -135.0000, 2 -> 6
a : 414.0000, 3 -> 4
b : -638.0000, 3 -> 3
a : -84.0000, 4 -> 1
b : 782.0000, 4 -> 2
a : -769.0000, 5 -> 1
b : -328.0000, 5 -> 1
a : 361.0000, 6 -> 3
b : 107.0000, 6 -> 2
a : 522.0000, 7 -> 6
b : 404.0000, 7 -> 7
a : -855.0000, 0 -> 2
a : -107.0000, 1 -> 0
b : 922.0000, 2 -> 5
a : -778.0000, 3 -> 5
b : 848.0000, 4 -> 5
b : -39.0000, 5 -> 7
a : -843.0000, 6 -> 4
a : 923.0000, 7 -> 2
