a : -604.0000, 0 -> 0
b : 671.0000, 0 -> 0
c : 519.0000, 0 -> 2
d : 902.0000, 0 -> 2
a : -580.0000, 1 -> 0
b : -155.0000, 1 -> 0
c : -638.0000, 1 -> 3
d : -76.0000, 1 -> 0
a : 568.0000, 2 -> 2
b : 490.0000, 2 -> 1
c : 391.0000, 2 -> 1
d : -519.0000, 2 -> 1
a : 691.0000, 3 -> 2
b : 712.0000, 3 -> 0
c : -956.0000, 3 -> 1
d : -773.0000, 3 -> 2
c : -482.0000, 0 -> 0
b : 899.0000, 0 -> 3
a : -461.0000, 1 -> 3
d : 440.0000, 1 -> 2
a : -98.0000, 2 -> 0
c : 991.0000, 2 -> 0
a : -416.0000, 3 -> 2
a : -742.0000, 3 -> 0
