a : 669.0000, 0 -> 0
b : -401.0000, 0 -> 0
a : 402.0000, 1 -> 4
b : -324.0000, 1 -> 4
a : -418.0000, 2 -> 7
b : 306.0000, 2 -> 1
a : -110.0000, 3 -> 7
b : 676.0000, 3 -> 3
a : -43.0000, 4 -> 3
b : 837.0000, 4 -> 6
a : 657.0000, 5 -> 7
b : 240.0000, 5 -> 3
a : 874.0000, 6 -> 4
b : -955.0000, 6 -> 3
a : -480.0000, 7 -> 4
b : 953.0000, 7 -> 1
a : -704.0000, 0 -> 3
b : -920.0000, 1 -> 6
a : 406.0000, 2 -> 1
b : 750.0000, 3 -> 5
b : 352.0000, 4 -> 5
b : -598.0000, 5 -> 5
b : 745.0000, 6 -> 5
a : 276.0000, 7 -> 6
a : 219.0000, 0 -> 2
