a : 452.0000, 0 -> 3
b : 67.0000, 0 -> 0
c : 450.0000, 0 -> 1
d : -667.0000, 0 -> 0
a : -274.0000, 1 -> 0
b : 731.0000, 1 -> 2
c : -11.0000, 1 -> 1
d : 772.0000, 1 -> 1
a : 326.0000, 2 -> 2
b : 424.0000, 2 -> 3
c : 402.0000, 2 -> 3
d : -12.0000, 2 -> 0
a : -468.0000, 3 -> 2
b : 11.0000, 3 -> 2
c : -750.0000, 3 -> 3
d : -947.0000, 3 -> 2
c : -235.0000, 0 -> 3
c : 326.0000, 0 -> 1
b : -997.0000, 1 -> 3
d : -144.0000, 1 -> 2
d : -229.0000, 2 -> 2
a : 318.0000, 2 -> 2
d : -302.0000, 3 -> 1
c : 724.0000, 3 -> 0
