a : -895.0000, 0 -> 0
b : -241.0000, 0 -> 1
a : -160.0000, 1 -> 7
b : 97.0000, 1 -> 3
a : -163.0000, 2 -> 5
b : -675.0000, 2 -> 0
a : -109.0000, 3 -> 4
b : -613.0000, 3 -> 6
a : 5.0000, 4 -> 0
b : -74.0000, 4 -> 0
a : 930.0000, 5 -> 5
b : 709.0000, 5 -> 3
a : 714.0000, 6 -> 4
b : 387.0000, 6 -> 7
a : 306.0000, 7 -> 6
b : -148.0000, 7 -> 2
a : -128.0000, 0 -> 7
b : 284.0000, 1 -> 0
a : 861.0000, 2 -> 1
b : 787.0000, 3 -> 3
a : -577.0000, 4 -> 2
b : -50.0000, 5 -> 7
a : 46.0000, 6 -> 0
b : 170.0000, 7 -> 5
