a : 285.0000, 0 -> 3
b : -43.0000, 0 -> 0
c : -788.0000, 0 -> 0
d : -861.0000, 0 -> 2
a : 4.0000, 1 -> 0
b : 731.0000, 1 -> 1
c : -652.0000, 1 -> 1
d : -43.0000, 1 -> 2
a : 404.0000, 2 -> 0
b : 464.0000, 2 -> 0
c : -416.0000, 2 -> 3
d : 572.0000, 2 -> 0
a : -430.0000, 3 -> 3
b : 762.0000, 3 -> 2
c : -710.0000, 3 -> 3
d : 975.0000, 3 -> 0
b : 758.0000, 0 -> 2
c : -332.0000, 0 -> 2
c : -853.0000, 1 -> 0
a : 37.0000, 1 -> 1
d : -990.0000, 2 -> 3
a : 263.0000, 2 -> 2
d : -551.0000, 3 -> 0
c : 420.0000, 3 -> 0
b : -364.0000, 2 -> 1
