a : 865.0000, 0 -> 1
b : -538.0000, 0 -> 6
c : 749.0000, 0 -> 3
d : 492.0000, 0 -> 0
a : -312.0000, 1 -> 2
b : -515.0000, 1 -> 7
c : -205.0000, 1 -> 4
d : 18.0000, 1 -> 0
a : -351.0000, 2 -> 7
b : -309.0000, 2 -> 4
c : -599.0000, 2 -> 3
d : -249.0000, 2 -> 7
a : -807.0000, 3 -> 5
b : -343.0000, 3 -> 2
c : 612.0000, 3 -> 1
d : -449.0000, 3 -> 5
a : -485.0000, 4 -> 2
b : 807.0000, 4 -> 6
c : -185.0000, 4 -> 7
d : -716.0000, 4 -> 3
a : 520.0000, 5 -> 2
b : -298.0000, 5 -> 1
c : -991.0000, 5 -> 2
d : -252.0000, 5 -> 0
a : 780.0000, 6 -> 0
b : -811.0000, 6 -> 4
c : 411.0000, 6 -> 6
d : -555.0000, 6 -> 6
a : 261.0000, 7 -> 3
b : -656.0000, 7 -> 7
c : 206.0000, 7 -> 7
d : -563.0000, 7 -> 4
a : -761.0000, 0 -> 6
d : 585.0000, 0 -> 5
b : 733.0000, 1 -> 3
d : 465.0000, 1 -> 2
c : -267.0000, 2 -> 1
c : -776.0000, 2 -> 7
d : -159.0000, 3 -> 3
a : 557.0000, 3 -> 7
b : 119.0000, 4 -> 2
b : 105.0000, 4 -> 6
d : -274.0000, 5 -> 3
b : 193.0000, 5 -> 6
d : -470.0000, 6 -> 3
a : -334.0000, 6 -> 7
c : -698.0000, 7 -> 4
a : -158.0000, 7 -> 6
