a : -215.0000, 0 -> 1
b : 29.0000, 0 -> 3
c : 605.0000, 0 -> 3
d : 500.0000, 0 -> 5
a : -242.0000, 1 -> 4
b : 695.0000, 1 -> 2
c : 643.0000, 1 -> 4
d : -371.0000, 1 -> 7
a : 774.0000, 2 -> 5
b : 100.0000, 2 -> 0
c : -733.0000, 2 -> 5
d : 367.0000, 2 -> 4
a : -637.0000, 3 -> 4
b : 53.0000, 3 -> 0
c : -208.0000, 3 -> 6
d : 628.0000, 3 -> 2
a : -749.0000, 4 -> 4
b : 56.0000, 4 -> 3
c : 615.0000, 4 -> 0
d : 944.0000, 4 -> 3
a : -487.0000, 5 -> 4
b : -786.0000, 5 -> 1
c : -99.0000, 5 -> 1
d : -504.0000, 5 -> 7
a : 352.0000, 6 -> 0
b : -52.0000, 6 -> 2
c : -742.0000, 6 -> 1
d : -25.0000, 6 -> 0
a : 561.0000, 7 -> 7
b : 20.0000, 7 -> 2
c : 389.0000, 7 -> 0
d : -591.0000, 7 -> 1
b : -314.0000, 0 -> 4
a : 688.0000, 0 -> 7
d : -822.0000, 1 -> 6
d : -270.0000, 1 -> 2
b : -905.0000, 2 -> 0
d : -818.0000, 2 -> 4
c : -214.0000, 3 -> 5
c : 283.0000, 3 -> 5
a : -433.0000, 4 -> 0
b : 666.0000, 4 -> 2
a : 345.0000, 5 -> 5
b : -523.0000, 5 -> 0
b : 394.0000, 6 -> 0
d : 505.0000, 6 -> 5
d : 722.0000, 7 -> 5
c : 696.0000, 7 -> 1
