a : -914.0000, 0 -> 1
b : 3.0000, 0 -> 5
c : -141.0000, 0 -> 1
d : 464.0000, 0 -> 6
a : 358.0000, 1 -> 3
b : 467.0000, 1 -> 6
c : -215.0000, 1 -> 3
d : -277.0000, 1 -> 2
a : -965.0000, 2 -> 7
b : -903.0000, 2 -> 5
c : -453.0000, 2 -> 7
d : 473.0000, 2 -> 2
a : 555.0000, 3 -> 3
b : -27.0000, 3 -> 0
c : 643.0000, 3 -> 3
d : -718.0000, 3 -> 1
a : 811.0000, 4 -> 1
b : 598.0000, 4 -> 7
c : -968.0000, 4 -> 3
d : 557.0000, 4 -> 5
a : -260.0000, 5 -> 3
b : -834.0000, 5 -> 0
c : 514.0000, 5 -> 6
d : -262.0000, 5 -> 4
a : 612.0000, 6 -> 4
b : -992.0000, 6 -> 1
c : 652.0000, 6 -> 5
d : 471.0000, 6 -> 7
a : 134.0000, 7 -> 1
b : 641.0000, 7 -> 4
c : 431.0000, 7 -> 2
d : 896.0000, 7 -> 5
a : -14.0000, 0 -> 0
a : -123.0000, 0 -> 2
d : -143.0000, 1 -> 4
d : 753.0000, 1 -> 5
c : -240.0000, 2 -> 3
a : -6.0000, 2 -> 4
b : 983.0000, 3 -> 5
b : -720.0000, 3 -> 7
b : 847.0000, 4 -> 4
b : 889.0000, 4 -> 6
b : 155.0000, 5 -> 1
d : 472.0000, 5 -> 3
b : -570.0000, 6 -> 5
d : -838.0000, 6 -> 1
a : -264.0000, 7 -> 7
d : -121.0000, 7 -> 0
