a : 117.0000, 0 -> 2
b : -863.0000, 0 -> 1
c : 557.0000, 0 -> 3
d : -73.0000, 0 -> 1
a : -751.0000, 1 -> 6
b : 293.0000, 1 -> 3
c : 854.0000, 1 -> 7
d : -236.0000, 1 -> 5
a : -862.0000, 2 -> 3
b : 408.0000, 2 -> 7
c : -889.0000, 2 -> 1
d : 272.0000, 2 -> 5
a : -134.0000, 3 -> 2
b : 498.0000, 3 -> 3
c : 841.0000, 3 -> 2
d : -719.0000, 3 -> 5
a : 703.0000, 4 -> 7
b : 972.0000, 4 -> 2
c : -16.0000, 4 -> 7
d : -90.0000, 4 -> 2
a : 897.0000, 5 -> 4
b : -267.0000, 5 -> 6
c : 656.0000, 5 -> 0
d : 23.0000, 5 -> 7
a : 527.0000, 6 -> 2
b : -985.0000, 6 -> 4
c : 132.0000, 6 -> 4
d : -653.0000, 6 -> 4
a : -197.0000, 7 -> 6
b : -113.0000, 7 -> 7
c : -515.0000, 7 -> 3
d : 901.0000, 7 -> 3
d : 658.0000, 0 -> 5
d : -708.0000, 0 -> 1
c : -439.0000, 1 -> 1
c : -957.0000, 1 -> 3
a : -69.0000, 2 -> 4
c : 96.0000, 2 -> 6
a : 52.0000, 3 -> 3
b : -830.0000, 3 -> 1
b : 518.0000, 4 -> 4
c : 400.0000, 4 -> 5
c : -629.0000, 5 -> 5
b : 396.0000, 5 -> 1
d : -374.0000, 6 -> 3
b : -290.0000, 6 -> 5
b : 585.0000, 7 -> 2
c : -449.0000, 7 -> 5
