a : -47.0000, 0 -> 3
b : -631.0000, 0 -> 3
c : 839.0000, 0 -> 3
d : -843.0000, 0 -> 3
a : -320.0000, 1 -> 3
b : 740.0000, 1 -> 3
c : -621.0000, 1 -> 0
d : -294.0000, 1 -> 0
a : 232.0000, 2 -> 0
b : 586.0000, 2 -> 2
c : -714.0000, 2 -> 2
d : 697.0000, 2 -> 3
a : 809.0000, 3 -> 0
b : -152.0000, 3 -> 0
c : 492.0000, 3 -> 2
d : 923.0000, 3 -> 1
d : 309.0000, 0 -> 2
b : 946.0000, 0 -> 0
c : 341.0000, 1 -> 3
b : -913.0000, 1 -> 1
a : 263.0000, 2 -> 2
d : 432.0000, 2 -> 1
a : 437.0000, 3 -> 3
c : 72.0000, 3 -> 2
