a : 202.0000, 0 -> 2
b : -937.0000, 0 -> 1
c : 657.0000, 0 -> 2
d : 133.0000, 0 -> 2
a : 687.0000, 1 -> 2
b : 375.0000, 1 -> 3
c : -133.0000, 1 -> 2
d : -98.0000, 1 -> 2
a : -279.0000, 2 -> 1
b : 185.0000, 2 -> 3
c : -879.0000, 2 -> 0
d : 534.0000, 2 -> 2
a : 855.0000, 3 -> 3
b : -504.0000, 3 -> 0
c : -434.0000, 3 -> 2
d : 110.0000, 3 -> 2
d : 239.0000, 0 -> 1
d : -493.0000, 0 -> 1
a : 372.0000, 1 -> 1
d : -301.0000, 1 -> 0
a : 323.0000, 2 -> 0
d : 757.0000, 2 -> 0
c : 927.0000, 3 -> 0
a : -895.0000, 3 -> 0
