a : 931.0000, 0 -> 6
b : -299.0000, 0 -> 2
a : 772.0000, 1 -> 7
b : -990.0000, 1 -> 0
a : 882.0000, 2 -> 0
b : 696.0000, 2 -> 2
a : 177.0000, 3 -> 0
b : 279.0000, 3 -> 6
a : -128.0000, 4 -> 6
b : 638.0000, 4 -> 2
a : 692.0000, 5 -> 5
b : 132.0000, 5 -> 4
a : 541.0000, 6 -> 1
b : -221.0000, 6 -> 6
a : 862.0000, 7 -> 6
b : -270.0000, 7 -> 0
a : -57.0000, 0 -> 2
b : -296.0000, 1 -> 5
b : 583.0000, 2 -> 5
a : 422.0000, 3 -> 6
b : -781.0000, 4 -> 7
b : 806.0000, 5 -> 0
a : -329.0000, 6 -> 0
b : -292.0000, 7 -> 3
