a : -910.0000, 0 -> 3
b : 667.0000, 0 -> 7
c : -603.0000, 0 -> 4
d : -798.0000, 0 -> 7
a : -771.0000, 1 -> 7
b : -739.0000, 1 -> 2
c : 734.0000, 1 -> 4
d : -326.0000, 1 -> 6
a : 275.0000, 2 -> 5
b : -602.0000, 2 -> 4
c : -250.0000, 2 -> 7
d : -794.0000, 2 -> 2
a : -996.0000, 3 -> 6
b : 997.0000, 3 -> 2
c : -26.0000, 3 -> 4
d : -598.0000, 3 -> 4
a : -837.0000, 4 -> 1
b : 755.0000, 4 -> 5
c : -641.0000, 4 -> 1
d : -263.0000, 4 -> 7
a : 434.0000, 5 -> 3
b : 568.0000, 5 -> 0
c : -385.0000, 5 -> 0
d : -529.0000, 5 -> 4
a : -793.0000, 6 -> 5
b : 4.0000, 6 -> 4
c : 898.0000, 6 -> 0
d : 257.0000, 6 -> 4
a : -259.0000, 7 -> 7
b : -30.0000, 7 -> 4
c : 653.0000, 7 -> 1
d : 90.0000, 7 -> 5
c : -617.0000, 0 -> 5
a : 328.0000, 0 -> 7
c : -341.0000, 1 -> 0
b : 660.0000, 1 -> 6
c : -308.0000, 2 -> 1
c : -498.0000, 2 -> 5
a : 567.0000, 3 -> 7
a : 40.0000, 3 -> 0
c : 490.0000, 4 -> 7
b : 831.0000, 4 -> 5
b : -258.0000, 5 -> 7
b : -586.0000, 5 -> 3
d : -756.0000, 6 -> 3
c : 609.0000, 6 -> 4
d : -149.0000, 7 -> 6
a : 929.0000, 7 -> 2
