a : -891.0000, 0 -> 6
b : -676.0000, 0 -> 2
c : 259.0000, 0 -> 3
d : 63.0000, 0 -> 3
a : 367.0000, 1 -> 5
b : 281.0000, 1 -> 6
c : -222.0000, 1 -> 6
d : 435.0000, 1 -> 5
a : 760.0000, 2 -> 6
b : 387.0000, 2 -> 0
c : -217.0000, 2 -> 3
d : -596.0000, 2 -> 6
a : 875.0000, 3 -> 3
b : -568.0000, 3 -> 7
c : 860.0000, 3 -> 3
d : 531.0000, 3 -> 6
a : 943.0000, 4 -> 4
b : 386.0000, 4 -> 1
c : -320.0000, 4 -> 7
d : -624.0000, 4 -> 7
a : 801.0000, 5 -> 2
b : 602.0000, 5 -> 0
c : 217.0000, 5 -> 7
d : 951.0000, 5 -> 2
a : -323.0000, 6 -> 3
b : 402.0000, 6 -> 0
c : 11.0000, 6 -> 1
d : -812.0000, 6 -> 3
a : -433.0000, 7 -> 2
b : 714.0000, 7 -> 3
c : 257.0000, 7 -> 7
d : 895.0000, 7 -> 7
b : -326.0000, 0 -> 6
d : -23.0000, 0 -> 2
d : -989.0000, 1 -> 7
d : 513.0000, 1 -> 7
b : -492.0000, 2 -> 7
c : -43.0000, 2 -> 1
a : 959.0000, 3 -> 7
c : 712.0000, 3 -> 0
c : -332.0000, 4 -> 5
a : -155.0000, 4 -> 7
b : -949.0000, 5 -> 0
b : 71.0000, 5 -> 3
a : 505.0000, 6 -> 6
c : 931.0000, 6 -> 2
c : 128.0000, 7 -> 0
c : -493.0000, 7 -> 1
c : -758.0000, 7 -> 4
