a : 781.0000, 0 -> 2
b : 298.0000, 0 -> 3
c : -868.0000, 0 -> 2
d : -475.0000, 0 -> 2
a : 395.0000, 1 -> 1
b : 168.0000, 1 -> 2
c : -747.0000, 1 -> 2
d : 679.0000, 1 -> 0
a : 896.0000, 2 -> 1
b : -852.0000, 2 -> 2
c : -369.0000, 2 -> 0
d : 93.0000, 2 -> 3
a : -187.0000, 3 -> 0
b : 83.0000, 3 -> 1
c : 573.0000, 3 -> 1
d : 423.0000, 3 -> 3
b : -912.0000, 0 -> 2
a : 884.0000, 0 -> 2
c : -326.0000, 1 -> 2
a : 787.0000, 1 -> 1
d : -155.0000, 2 -> 0
a : -214.0000, 2 -> 1
c : -666.0000, 3 -> 2
a : -670.0000, 3 -> 3
