a : -269.0000, 0 -> 1
b : -769.0000, 0 -> 3
c : -222.0000, 0 -> 0
d : -455.0000, 0 -> 2
a : -667.0000, 1 -> 3
b : 737.0000, 1 -> 1
c : -629.0000, 1 -> 1
d : 781.0000, 1 -> 1
a : 870.0000, 2 -> 3
b : -734.0000, 2 -> 3
c : 372.0000, 2 -> 1
d : -264.0000, 2 -> 0
a : -832.0000, 3 -> 2
b : 162.0000, 3 -> 3
c : -111.0000, 3 -> 0
d : -302.0000, 3 -> 0
b : 732.0000, 0 -> 0
a : 265.0000, 0 -> 2
a : 946.0000, 1 -> 3
b : 961.0000, 1 -> 2
d : -552.0000, 2 -> 1
d : -53.0000, 2 -> 0
c : -432.0000, 3 -> 2
a : -500.0000, 3 -> 0
