a : 912.0000, 0 -> 3
b : 664.0000, 0 -> 7
c : -89.0000, 0 -> 1
d : 842.0000, 0 -> 5
a : -406.0000, 1 -> 2
b : -849.0000, 1 -> 6
c : 596.0000, 1 -> 5
d : 15.0000, 1 -> 0
a : 904.0000, 2 -> 6
b : -629.0000, 2 -> 1
c : 666.0000, 2 -> 7
d : -150.0000, 2 -> 1
a : 841.0000, 3 -> 7
b : -950.0000, 3 -> 4
c : 929.0000, 3 -> 7
d : -328.0000, 3 -> 7
a : -522.0000, 4 -> 6
b : -867.0000, 4 -> 6
c : 143.0000, 4 -> 6
d : 833.0000, 4 -> 2
a : 513.0000, 5 -> 0
b : 467.0000, 5 -> 4
c : 274.0000, 5 -> 4
d : 44.0000, 5 -> 6
a : 841.0000, 6 -> 1
b : 70.0000, 6 -> 1
c : 566.0000, 6 -> 7
d : -522.0000, 6 -> 6
a : -435.0000, 7 -> 6
b : 716.0000, 7 -> 5
c : 316.0000, 7 -> 2
d : -887.0000, 7 -> 1
c : -625.0000, 0 -> 5
c : -348.0000, 0 -> 6
c : -140.0000, 1 -> 3
a : -560.0000, 1 -> 7
b : -128.0000, 2 -> 4
a : -338.0000, 2 -> 7
b : -419.0000, 3 -> 1
b : 415.0000, 3 -> 6
c : -14.0000, 4 -> 1
a : -22.0000, 4 -> 2
b : 389.0000, 5 -> 2
c : -866.0000, 5 -> 5
c : -201.0000, 6 -> 2
d : 358.0000, 6 -> 2
c : -739.0000, 7 -> 7
d : -307.0000, 7 -> 2
