a : 499.0000, 0 -> 2
b : -802.0000, 0 -> 1
c : 27.0000, 0 -> 3
d : 661.0000, 0 -> 2
a : 923.0000, 1 -> 2
b : -96.0000, 1 -> 2
c : -175.0000, 1 -> 1
d : -556.0000, 1 -> 2
a : -811.0000, 2 -> 1
b : -331.0000, 2 -> 1
c : 379.0000, 2 -> 3
d : -702.0000, 2 -> 2
a : 522.0000, 3 -> 0
b : 270.0000, 3 -> 0
c : 541.0000, 3 -> 0
d : 308.0000, 3 -> 1
b : -744.0000, 0 -> 0
a : 633.0000, 0 -> 1
c : 919.0000, 1 -> 3
d : -745.0000, 1 -> 3
c : 385.0000, 2 -> 0
b : -291.0000, 2 -> 0
d : 428.0000, 3 -> 2
c : -212.0000, 3 -> 3
