a : -52.0000, 0 -> 2
b : 980.0000, 0 -> 3
c : 934.0000, 0 -> 0
d : -850.0000, 0 -> 2
a : 742.0000, 1 -> 1
b : 531.0000, 1 -> 2
c : -606.0000, 1 -> 0
d : 103.0000, 1 -> 1
a : 353.0000, 2 -> 0
b : 245.0000, 2 -> 3
c : -684.0000, 2 -> 2
d : 11.0000, 2 -> 3
a : -291.0000, 3 -> 1
b : -353.0000, 3 -> 2
c : 395.0000, 3 -> 0
d : 935.0000, 3 -> 2
d : 8.0000, 0 -> 0
b : -581.0000, 0 -> 3
c : -442.0000, 1 -> 1
b : -728.0000, 1 -> 3
b : -728.0000, 2 -> 3
c : 940.0000, 2 -> 1
c : -602.0000, 3 -> 1
a : -921.0000, 3 -> 3
