a : -366.0000, 0 -> 2
b : 128.0000, 0 -> 2
c : 917.0000, 0 -> 3
d : -461.0000, 0 -> 0
a : -762.0000, 1 -> 0
b : 350.0000, 1 -> 2
c : 35.0000, 1 -> 3
d : -381.0000, 1 -> 2
a : -682.0000, 2 -> 1
b : -510.0000, 2 -> 3
c : -7.0000, 2 -> 0
d : -205.0000, 2 -> 1
a : -879.0000, 3 -> 0
b : 961.0000, 3 -> 1
c : 675.0000, 3 -> 3
d : -873.0000, 3 -> 3
c : -910.0000, 0 -> 2
b : 924.0000, 0 -> 2
c : -893.0000, 1 -> 0
c : -587.0000, 1 -> 2
d : 811.0000, 2 -> 0
a : -434.0000, 2 -> 3
c : -126.0000, 3 -> 0
a : -270.0000, 3 -> 1
