a : -421.0000, 0 -> 7
b : 319.0000, 0 -> 2
a : -61.0000, 1 -> 1
b : 910.0000, 1 -> 3
a : -362.0000, 2 -> 6
b : -847.0000, 2 -> 4
a : 311.0000, 3 -> 3
b : -148.0000, 3 -> 7
a : 293.0000, 4 -> 7
b : -33.0000, 4 -> 4
a : 376.0000, 5 -> 1
b : -808.0000, 5 -> 3
a : -648.0000, 6 -> 6
b : -294.0000, 6 -> 4
a : 932.0000, 7 -> 1
b : -345.0000, 7 -> 2
b : 436.0000, 0 -> 0
b : -1000.0000, 1 -> 2
a : 970.0000, 2 -> 7
b : -629.0000, 3 -> 3
b : 907.0000, 4 -> 2
b : 185.0000, 5 -> 0
a : -861.0000, 6 -> 6
b : 140.0000, 7 -> 2
b : -555.0000, 2 -> 5
