a : 570.0000, 0 -> 1
b : 289.0000, 0 -> 3
c : -974.0000, 0 -> 3
d : -759.0000, 0 -> 3
a : -91.0000, 1 -> 2
b : -984.0000, 1 -> 1
c : 754.0000, 1 -> 3
d : -161.0000, 1 -> 0
a : -227.0000, 2 -> 0
b : -620.0000, 2 -> 3
c : -191.0000, 2 -> 3
d : -824.0000, 2 -> 2
a : 9.0000, 3 -> 3
b : -240.0000, 3 -> 0
c : -735.0000, 3 -> 3
d : 834.0000, 3 -> 2
b : -325.0000, 0 -> 0
a : -435.0000, 0 -> 2
c : -607.0000, 1 -> 2
b : 430.0000, 1 -> 0
a : 2.0000, 2 -> 1
b : 914.0000, 2 -> 0
a : 464.0000, 3 -> 3
d : 986.0000, 3 -> 3
