a : 306.0000, 0 -> 3
b : 284.0000, 0 -> 0
a : 8.0000, 1 -> 6
b : -275.0000, 1 -> 1
a : 441.0000, 2 -> 0
b : -610.0000, 2 -> 4
a : 988.0000, 3 -> 0
b : 870.0000, 3 -> 2
a : -807.0000, 4 -> 1
b : 519.0000, 4 -> 6
a : 783.0000, 5 -> 0
b : 957.0000, 5 -> 3
a : -960.0000, 6 -> 5
b : -471.0000, 6 -> 7
a : -510.0000, 7 -> 3
b : -878.0000, 7 -> 3
a : 393.0000, 0 -> 4
b : -56.0000, 1 -> 4
b : 703.0000, 2 -> 3
b : -723.0000, 3 -> 3
b : 653.0000, 4 -> 6
b : -525.0000, 5 -> 6
a : 239.0000, 6 -> 2
a : 429.0000, 7 -> 2
