a : 622.0000, 0 -> 6
b : 209.0000, 0 -> 5
a : -982.0000, 1 -> 0
b : -866.0000, 1 -> 4
a : 659.0000, 2 -> 4
b : 648.0000, 2 -> 5
a : 385.0000, 3 -> 2
b : -379.0000, 3 -> 3
a : -183.0000, 4 -> 7
b : 198.0000, 4 -> 3
a : 420.0000, 5 -> 7
b : -418.0000, 5 -> 1
a : 685.0000, 6 -> 1
b : 698.0000, 6 -> 7
a : 677.0000, 7 -> 6
b : 364.0000, 7 -> 4
b : 780.0000, 0 -> 6
a : -993.0000, 1 -> 5
a : 564.0000, 2 -> 3
b : 200.0000, 3 -> 2
b : -176.0000, 4 -> 6
b : 169.0000, 5 -> 1
a : 311.0000, 6 -> 1
a : -776.0000, 7 -> 3
