a : -750.0000, 0 -> 0
b : -818.0000, 0 -> 0
c : 443.0000, 0 -> 3
d : 230.0000, 0 -> 1
a : -866.0000, 1 -> 3
b : -511.0000, 1 -> 3
c : -224.0000, 1 -> 1
d : 216.0000, 1 -> 3
a : -991.0000, 2 -> 1
b : 328.0000, 2 -> 1
c : -782.0000, 2 -> 2
d : 897.0000, 2 -> 2
a : 362.0000, 3 -> 0
b : 264.0000, 3 -> 2
c : -944.0000, 3 -> 3
d : -659.0000, 3 -> 3
b : 744.0000, 0 -> 0
b : 410.0000, 0 -> 1
a : 449.0000, 1 -> 0
b : -237.0000, 1 -> 3
b : -476.0000, 2 -> 0
a : 788.0000, 2 -> 1
d : -126.0000, 3 -> 2
c : 503.0000, 3 -> 2
