a : 218.0000, 0 -> 3
b : 256.0000, 0 -> 3
c : -585.0000, 0 -> 3
d : 389.0000, 0 -> 1
a : -328.0000, 1 -> 0
b : -208.0000, 1 -> 0
c : 526.0000, 1 -> 1
d : 177.0000, 1 -> 1
a : -15.0000, 2 -> 0
b : 632.0000, 2 -> 0
c : -813.0000, 2 -> 3
d : -712.0000, 2 -> 0
a : -351.0000, 3 -> 2
b : -434.0000, 3 -> 1
c : 5.0000, 3 -> 2
d : 322.0000, 3 -> 1
b : -918.0000, 0 -> 1
d : 439.0000, 0 -> 0
c : -948.0000, 1 -> 1
a : 541.0000, 1 -> 1
b : 901.0000, 2 -> 1
a : -62.0000, 2 -> 1
a : -319.0000, 3 -> 3
d : -363.0000, 3 -> 3
