a : -763.0000, 0 -> 6
b : -489.0000, 0 -> 3
a : 931.0000, 1 -> 6
b : 527.0000, 1 -> 7
a : -799.0000, 2 -> 0
b : -603.0000, 2 -> 1
a : -873.0000, 3 -> 4
b : -988.0000, 3 -> 2
a : 995.0000, 4 -> 2
b : 70.0000, 4 -> 6
a : -463.0000, 5 -> 4
b : -384.0000, 5 -> 6
a : -100.0000, 6 -> 1
b : -356.0000, 6 -> 1
a : 283.0000, 7 -> 4
b : 965.0000, 7 -> 0
a : 12.0000, 0 -> 7
a : 286.0000, 1 -> 1
a : 228.0000, 2 -> 2
a : -77.0000, 3 -> 5
b : -696.0000, 4 -> 2
a : 530.0000, 5 -> 6
b : 514.0000, 6 -> 2
b : -597.0000, 7 -> 0
