a : -197.0000, 0 -> 0
b : -749.0000, 0 -> 7
c : 743.0000, 0 -> 4
d : -541.0000, 0 -> 5
a : -235.0000, 1 -> 4
b : 977.0000, 1 -> 1
c : -474.0000, 1 -> 7
d : 770.0000, 1 -> 2
a : -406.0000, 2 -> 5
b : -408.0000, 2 -> 0
c : -447.0000, 2 -> 4
d : 827.0000, 2 -> 4
a : -825.0000, 3 -> 7
b : -192.0000, 3 -> 4
c : 546.0000, 3 -> 0
d : -696.0000, 3 -> 4
a : 990.0000, 4 -> 3
b : 661.0000, 4 -> 2
c : -684.0000, 4 -> 1
d : -194.0000, 4 -> 6
a : 804.0000, 5 -> 5
b : -28.0000, 5 -> 4
c : -84.0000, 5 -> 5
d : -651.0000, 5 -> 3
a : -231.0000, 6 -> 5
b : -414.0000, 6 -> 2
c : 284.0000, 6 -> 5
d : -244.0000, 6 -> 4
a : 985.0000, 7 -> 3
b : 846.0000, 7 -> 1
c : -68.0000, 7 -> 0
d : -309.0000, 7 -> 4
d : -47.0000, 0 -> 5
b : -901.0000, 0 -> 3
d : 482.0000, 1 -> 4
c : -442.0000, 1 -> 1
d : 533.0000, 2 -> 6
c : -538.0000, 2 -> 2
c : -325.0000, 3 -> 3
b : -881.0000, 3 -> 1
b : 417.0000, 4 -> 2
d : -365.0000, 4 -> 1
c : -881.0000, 5 -> 3
d : -173.0000, 5 -> 4
a : -504.0000, 6 -> 0
c : -420.0000, 6 -> 4
c : -808.0000, 7 -> 1
b : -152.0000, 7 -> 2
