a : -878.0000, 0 -> 3
b : -8.0000, 0 -> 1
a : -54.0000, 1 -> 2
b : 641.0000, 1 -> 3
a : -636.0000, 2 -> 1
b : -826.0000, 2 -> 7
a : -868.0000, 3 -> 7
b : -844.0000, 3 -> 7
a : -772.0000, 4 -> 4
b : -50.0000, 4 -> 4
a : -503.0000, 5 -> 3
b : -460.0000, 5 -> 3
a : 26.0000, 6 -> 0
b : 383.0000, 6 -> 4
a : 429.0000, 7 -> 6
b : -858.0000, 7 -> 2
a : -599.0000, 0 -> 0
b : -187.0000, 1 -> 5
b : -845.0000, 2 -> 7
a : -994.0000, 3 -> 3
b : -600.0000, 4 -> 5
b : 523.0000, 5 -> 2
b : 687.0000, 6 -> 1
b : -666.0000, 7 -> 1
