a : 617.0000, 0 -> 1
b : 920.0000, 0 -> 3
c : -670.0000, 0 -> 1
d : -692.0000, 0 -> 1
a : 991.0000, 1 -> 1
b : 806.0000, 1 -> 1
c : 286.0000, 1 -> 0
d : -215.0000, 1 -> 3
a : 14.0000, 2 -> 2
b : 776.0000, 2 -> 0
c : -687.0000, 2 -> 1
d : -749.0000, 2 -> 1
a : -863.0000, 3 -> 3
b : -140.0000, 3 -> 0
c : 471.0000, 3 -> 3
d : 997.0000, 3 -> 0
a : -340.0000, 0 -> 2
b : -757.0000, 0 -> 2
b : -31.0000, 1 -> 1
b : 72.0000, 1 -> 2
c : -607.0000, 2 -> 0
c : -998.0000, 2 -> 0
c : -531.0000, 3 -> 0
a : -549.0000, 3 -> 1
