a : -633.0000, 0 -> 7
b : -339.0000, 0 -> 3
c : 380.0000, 0 -> 5
d : 627.0000, 0 -> 0
a : -550.0000, 1 -> 3
b : -651.0000, 1 -> 4
c : 553.0000, 1 -> 5
d : -610.0000, 1 -> 1
a : 96.0000, 2 -> 2
b : 412.0000, 2 -> 0
c : -946.0000, 2 -> 0
d : -305.0000, 2 -> 2
a : 939.0000, 3 -> 0
b : -632.0000, 3 -> 6
c : 984.0000, 3 -> 7
d : -708.0000, 3 -> 6
a : -481.0000, 4 -> 5
b : -431.0000, 4 -> 6
c : 377.0000, 4 -> 0
d : -99.0000, 4 -> 2
a : 787.0000, 5 -> 7
b : 947.0000, 5 -> 0
c : 855.0000, 5 -> 1
d : 767.0000, 5 -> 5
a : -469.0000, 6 -> 6
b : 712.0000, 6 -> 6
c : -154.0000, 6 -> 4
d : 775.0000, 6 -> 5
a : 747.0000, 7 -> 4
b : -533.0000, 7 -> 0
c : 145.0000, 7 -> 0
d : 742.0000, 7 -> 5
d : 126.0000, 0 -> 1
b : 110.0000, 0 -> 3
c : 719.0000, 1 -> 3
b : -14.0000, 1 -> 6
a : -607.0000, 2 -> 3
c : 64.0000, 2 -> 3
d : 244.0000, 3 -> 1
c : -268.0000, 3 -> 2
c : -663.0000, 4 -> 3
b : -753.0000, 4 -> 6
c : -501.0000, 5 -> 3
a : 481.0000, 5 -> 7
a : 328.0000, 6 -> 3
c : -457.0000, 6 -> 0
c : 654.0000, 7 -> 4
a : -818.0000, 7 -> 1
