a : 428.0000, 0 -> 5
b : 610.0000, 0 -> 5
c : -726.0000, 0 -> 5
d : 879.0000, 0 -> 0
a : -767.0000, 1 -> 6
b : 312.0000, 1 -> 7
c : 546.0000, 1 -> 0
d : -272.0000, 1 -> 5
a : -656.0000, 2 -> 0
b : -93.0000, 2 -> 0
c : -284.0000, 2 -> 4
d : 340.0000, 2 -> 6
a : -817.0000, 3 -> 6
b : 922.0000, 3 -> 2
c : -466.0000, 3 -> 1
d : -24.0000, 3 -> 4
a : -523.0000, 4 -> 5
b : 807.0000, 4 -> 6
c : -304.0000, 4 -> 5
d : 59.0000, 4 -> 2
a : 739.0000, 5 -> 7
b : 822.0000, 5 -> 2
c : -663.0000, 5 -> 0
d : -28.0000, 5 -> 6
a : -526.0000, 6 -> 4
b : 349.0000, 6 -> 4
c : -79.0000, 6 -> 4
d : -472.0000, 6 -> 1
a : -660.0000, 7 -> 0
b : 534.0000, 7 -> 4
c : 410.0000, 7 -> 5
d : 267.0000, 7 -> 6
a : -990.0000, 0 -> 7
a : -166.0000, 0 -> 5
b : 836.0000, 1 -> 4
c : 193.0000, 1 -> 7
a : 991.0000, 2 -> 1
a : 394.0000, 2 -> 5
d : -505.0000, 3 -> 2
d : 587.0000, 3 -> 2
d : 371.0000, 4 -> 0
c : 73.0000, 4 -> 6
b : 833.0000, 5 -> 3
d : -70.0000, 5 -> 4
a : 399.0000, 6 -> 2
b : -609.0000, 6 -> 0
b : -930.0000, 7 -> 4
b : 146.0000, 7 -> 4
