a : 222.0000, 0 -> 2
b : -395.0000, 0 -> 0
a : -167.0000, 1 -> 1
b : 213.0000, 1 -> 1
a : -935.0000, 2 -> 3
b : -83.0000, 2 -> 0
a : 612.0000, 3 -> 3
b : 437.0000, 3 -> 6
a : 879.0000, 4 -> 5
b : -7.0000, 4 -> 7
a : 894.0000, 5 -> 2
b : -431.0000, 5 -> 3
a : -539.0000, 6 -> 0
b : -573.0000, 6 -> 3
a : -137.0000, 7 -> 6
b : 136.0000, 7 -> 0
b : -289.0000, 0 -> 6
a : -501.0000, 1 -> 7
a : 435.0000, 2 -> 6
a : -963.0000, 3 -> 1
b : 244.0000, 4 -> 1
b : 589.0000, 5 -> 1
b : 305.0000, 6 -> 3
a : -821.0000, 7 -> 1
b : -95.0000, 1 -> 4
