a : 893.0000, 0 -> 1
b : 363.0000, 0 -> 0
c : -915.0000, 0 -> 3
d : -855.0000, 0 -> 0
a : 106.0000, 1 -> 5
b : 101.0000, 1 -> 2
c : 11.0000, 1 -> 3
d : 638.0000, 1 -> 7
a : -169.0000, 2 -> 7
b : -767.0000, 2 -> 2
c : -596.0000, 2 -> 7
d : -763.0000, 2 -> 0
a : -283.0000, 3 -> 7
b : 348.0000, 3 -> 1
c : 736.0000, 3 -> 6
d : -684.0000, 3 -> 4
a : -93.0000, 4 -> 3
b : -295.0000, 4 -> 2
c : 272.0000, 4 -> 6
d : -340.0000, 4 -> 7
a : -615.0000, 5 -> 2
b : 159.0000, 5 -> 1
c : 131.0000, 5 -> 1
d : -524.0000, 5 -> 1
a : 999.0000, 6 -> 3
b : 938.0000, 6 -> 5
c : 541.0000, 6 -> 6
d : 794.0000, 6 -> 0
a : -483.0000, 7 -> 5
b : -949.0000, 7 -> 1
c : -693.0000, 7 -> 0
d : 662.0000, 7 -> 2
c : -467.0000, 0 -> 4
b : -559.0000, 0 -> 3
d : 196.0000, 1 -> 1
d : -756.0000, 1 -> 4
a : -721.0000, 2 -> 3
c : 606.0000, 2 -> 3
d : -526.0000, 3 -> 3
b : 497.0000, 3 -> 6
b : -299.0000, 4 -> 7
c : 941.0000, 4 -> 6
b : -260.0000, 5 -> 5
d : -959.0000, 5 -> 7
d : 714.0000, 6 -> 7
b : -803.0000, 6 -> 6
c : -485.0000, 7 -> 5
c : 511.0000, 7 -> 7
