a : 994.0000, 0 -> 3
b : 634.0000, 0 -> 4
a : 323.0000, 1 -> 4
b : -273.0000, 1 -> 7
a : -939.0000, 2 -> 5
b : 289.0000, 2 -> 3
a : -316.0000, 3 -> 2
b : -577.0000, 3 -> 5
a : 629.0000, 4 -> 2
b : 927.0000, 4 -> 3
a : -530.0000, 5 -> 5
b : 510.0000, 5 -> 7
a : -579.0000, 6 -> 0
b : -712.0000, 6 -> 6
a : -934.0000, 7 -> 3
b : 206.0000, 7 -> 0
b : -112.0000, 0 -> 4
b : -661.0000, 1 -> 2
b : 975.0000, 2 -> 0
b : 471.0000, 3 -> 5
a : 958.0000, 4 -> 3
a : 66.0000, 5 -> 4
a : 812.0000, 6 -> 2
a : -506.0000, 7 -> 0
a : 213.0000, 2 -> 1
a : -41.0000, 3 -> 6
