a : -369.0000, 0 -> 3
b : -358.0000, 0 -> 3
c : -337.0000, 0 -> 2
d : -925.0000, 0 -> 1
a : -567.0000, 1 -> 3
b : 336.0000, 1 -> 0
c : 905.0000, 1 -> 2
d : 552.0000, 1 -> 3
a : 357.0000, 2 -> 1
b : 159.0000, 2 -> 0
c : 31.0000, 2 -> 1
d : -605.0000, 2 -> 1
a : -628.0000, 3 -> 0
b : -214.0000, 3 -> 3
c : -805.0000, 3 -> 2
d : 123.0000, 3 -> 3
d : -13.0000, 0 -> 1
d : 236.0000, 0 -> 3
b : -871.0000, 1 -> 2
c : -529.0000, 1 -> 2
c : 843.0000, 2 -> 0
d : -913.0000, 2 -> 3
b : -543.0000, 3 -> 3
d : -33.0000, 3 -> 2
