a : 473.0000, 0 -> 6
b : 815.0000, 0 -> 5
a : -207.0000, 1 -> 1
b : -340.0000, 1 -> 7
a : 623.0000, 2 -> 0
b : 541.0000, 2 -> 3
a : -330.0000, 3 -> 3
b : 653.0000, 3 -> 3
a : -84.0000, 4 -> 1
b : 574.0000, 4 -> 5
a : 191.0000, 5 -> 4
b : 875.0000, 5 -> 2
a : 980.0000, 6 -> 4
b : 752.0000, 6 -> 5
a : -302.0000, 7 -> 5
b : 638.0000, 7 -> 3
a : 502.0000, 0 -> 5
a : 335.0000, 1 -> 2
b : -955.0000, 2 -> 5
a : -844.0000, 3 -> 1
b : -388.0000, 4 -> 2
a : 233.0000, 5 -> 5
b : 42.0000, 6 -> 1
a : 818.0000, 7 -> 1
