a : 707.0000, 0 -> 0
b : -193.0000, 0 -> 0
c : -145.0000, 0 -> 2
d : -68.0000, 0 -> 0
a : -699.0000, 1 -> 1
b : 293.0000, 1 -> 1
c : -392.0000, 1 -> 1
d : 865.0000, 1 -> 2
a : 355.0000, 2 -> 2
b : 636.0000, 2 -> 3
c : -383.0000, 2 -> 2
d : -552.0000, 2 -> 2
a : 988.0000, 3 -> 3
b : -316.0000, 3 -> 0
c : 298.0000, 3 -> 0
d : 686.0000, 3 -> 2
b : -285.0000, 0 -> 2
a : 183.0000, 0 -> 0
b : -280.0000, 1 -> 2
b : -231.0000, 1 -> 1
b : -107.0000, 2 -> 3
a : 930.0000, 2 -> 0
d : 74.0000, 3 -> 0
b : 149.0000, 3 -> 2
c : -382.0000, 2 -> 1
