a : -397.0000, 0 -> 6
b : -45.0000, 0 -> 2
c : -273.0000, 0 -> 3
d : 385.0000, 0 -> 4
a : 635.0000, 1 -> 3
b : 617.0000, 1 -> 1
c : 272.0000, 1 -> 6
d : -732.0000, 1 -> 2
a : -59.0000, 2 -> 5
b : -301.0000, 2 -> 0
c : -153.0000, 2 -> 6
d : 376.0000, 2 -> 1
a : 451.0000, 3 -> 2
b : 397.0000, 3 -> 3
c : 455.0000, 3 -> 0
d : -275.0000, 3 -> 5
a : 144.0000, 4 -> 1
b : -831.0000, 4 -> 3
c : 864.0000, 4 -> 3
d : 235.0000, 4 -> 5
a : 275.0000, 5 -> 0
b : -113.0000, 5 -> 3
c : -116.0000, 5 -> 5
d : 78.0000, 5 -> 5
a : 873.0000, 6 -> 0
b : -411.0000, 6 -> 1
c : -316.0000, 6 -> 0
d : 183.0000, 6 -> 6
a : 629.0000, 7 -> 1
b : 686.0000, 7 -> 2
c : 612.0000, 7 -> 3
d : 877.0000, 7 -> 0
b : 31.0000, 0 -> 3
a : 368.0000, 0 -> 1
c : -518.0000, 1 -> 0
b : -787.0000, 1 -> 3
b : 508.0000, 2 -> 2
a : -856.0000, 2 -> 5
a : 601.0000, 3 -> 0
a : -552.0000, 3 -> 1
b : -35.0000, 4 -> 6
b : -361.0000, 4 -> 0
c : 922.0000, 5 -> 4
a : 492.0000, 5 -> 3
b : -78.0000, 6 -> 7
d : 515.0000, 6 -> 2
a : 355.0000, 7 -> 7
c : -830.0000, 7 -> 6
