a : -253.0000, 0 -> 3
b : 259.0000, 0 -> 2
c : -751.0000, 0 -> 4
d : -283.0000, 0 -> 2
a : 698.0000, 1 -> 0
b : 183.0000, 1 -> 5
c : 571.0000, 1 -> 3
d : -935.0000, 1 -> 1
a : 713.0000, 2 -> 7
b : 900.0000, 2 -> 0
c : 530.0000, 2 -> 2
d : 437.0000, 2 -> 3
a : -51.0000, 3 -> 3
b : -530.0000, 3 -> 3
c : 357.0000, 3 -> 1
d : 387.0000, 3 -> 5
a : 993.0000, 4 -> 1
b : 592.0000, 4 -> 2
c : -745.0000, 4 -> 4
d : 511.0000, 4 -> 0
a : 876.0000, 5 -> 0
b : 612.0000, 5 -> 2
c : 242.0000, 5 -> 4
d : 728.0000, 5 -> 1
a : 902.0000, 6 -> 7
b : 407.0000, 6 -> 4
c : -343.0000, 6 -> 0
d : 367.0000, 6 -> 4
a : -190.0000, 7 -> 3
b : 187.0000, 7 -> 5
c : -61.0000, 7 -> 5
d : 532.0000, 7 -> 3
a : -488.0000, 0 -> 7
c : -444.0000, 0 -> 4
d : 288.0000, 1 -> 4
c : 801.0000, 1 -> 3
c : 426.0000, 2 -> 0
c : 656.0000, 2 -> 0
b : -573.0000, 3 -> 1
c : -794.0000, 3 -> 7
b : -765.0000, 4 -> 1
d : 607.0000, 4 -> 5
d : -556.0000, 5 -> 4
c : -640.0000, 5 -> 7
a : -208.0000, 6 -> 5
a : -852.0000, 6 -> 1
a : -750.0000, 7 -> 6
c : 258.0000, 7 -> 5
