a : 823.0000, 0 -> 0
b : 393.0000, 0 -> 3
c : 706.0000, 0 -> 1
d : -397.0000, 0 -> 1
a : 410.0000, 1 -> 1
b : -438.0000, 1 -> 2
c : 722.0000, 1 -> 3
d : -616.0000, 1 -> 2
a : -273.0000, 2 -> 0
b : 554.0000, 2 -> 0
c : 734.0000, 2 -> 1
d : -142.0000, 2 -> 0
a : 982.0000, 3 -> 2
b : 685.0000, 3 -> 2
c : -524.0000, 3 -> 3
d : 772.0000, 3 -> 1
b : -301.0000, 0 -> 0
b : -633.0000, 0 -> 2
b : -735.0000, 1 -> 0
b : 586.0000, 1 -> 3
a : 674.0000, 2 -> 2
c : -904.0000, 2 -> 1
d : 453.0000, 3 -> 1
b : 982.0000, 3 -> 3
