a : 642.0000, 0 -> 1
b : -606.0000, 0 -> 2
c : 520.0000, 0 -> 2
d : 811.0000, 0 -> 0
a : 764.0000, 1 -> 3
b : -98.0000, 1 -> 0
c : 811.0000, 1 -> 0
d : 809.0000, 1 -> 3
a : -419.0000, 2 -> 1
b : -369.0000, 2 -> 3
c : 99.0000, 2 -> 3
d : 285.0000, 2 -> 1
a : -469.0000, 3 -> 2
b : -161.0000, 3 -> 0
c : 808.0000, 3 -> 2
d : -575.0000, 3 -> 1
a : -809.0000, 0 -> 2
a : 756.0000, 0 -> 2
c : 836.0000, 1 -> 3
a : -539.0000, 1 -> 0
c : -195.0000, 2 -> 0
c : -731.0000, 2 -> 0
c : -400.0000, 3 -> 3
a : -58.0000, 3 -> 3
