a : 899.0000, 0 -> 6
b : -867.0000, 0 -> 6
a : 686.0000, 1 -> 7
b : 484.0000, 1 -> 2
a : 481.0000, 2 -> 1
b : -423.0000, 2 -> 1
a : -118.0000, 3 -> 7
b : 203.0000, 3 -> 5
a : 40.0000, 4 -> 6
b : -428.0000, 4 -> 7
a : 381.0000, 5 -> 5
b : 475.0000, 5 -> 4
a : -287.0000, 6 -> 3
b : 482.0000, 6 -> 3
a : 388.0000, 7 -> 4
b : 522.0000, 7 -> 5
b : -223.0000, 0 -> 6
a : 327.0000, 1 -> 0
a : -731.0000, 2 -> 7
a : -890.0000, 3 -> 7
a : 818.0000, 4 -> 5
a : -64.0000, 5 -> 2
a : 207.0000, 6 -> 7
a : -28.0000, 7 -> 4
