a : 698.0000, 0 -> 0
b : -261.0000, 0 -> 3
c : -228.0000, 0 -> 2
d : 546.0000, 0 -> 0
a : 727.0000, 1 -> 3
b : -969.0000, 1 -> 2
c : -6.0000, 1 -> 2
d : 781.0000, 1 -> 1
a : -246.0000, 2 -> 2
b : -621.0000, 2 -> 2
c : -881.0000, 2 -> 3
d : 650.0000, 2 -> 2
a : 99.0000, 3 -> 1
b : -99.0000, 3 -> 3
c : -242.0000, 3 -> 0
d : -120.0000, 3 -> 2
c : -688.0000, 0 -> 2
a : 569.0000, 0 -> 2
c : -740.0000, 1 -> 3
d : -321.0000, 1 -> 0
d : 392.0000, 2 -> 2
b : -338.0000, 2 -> 0
a : -505.0000, 3 -> 3
c : -908.0000, 3 -> 2
