a : -744.0000, 0 -> 0
b : 954.0000, 0 -> 3
c : 362.0000, 0 -> 3
d : 635.0000, 0 -> 3
a : -639.0000, 1 -> 2
b : -644.0000, 1 -> 2
c : 928.0000, 1 -> 2
d : -529.0000, 1 -> 3
a : 493.0000, 2 -> 2
b : 130.0000, 2 -> 3
c : -581.0000, 2 -> 0
d : 173.0000, 2 -> 0
a : 996.0000, 3 -> 3
b : -451.0000, 3 -> 2
c : 13.0000, 3 -> 2
d : 889.0000, 3 -> 1
d : 987.0000, 0 -> 3
a : -798.0000, 0 -> 3
d : -767.0000, 1 -> 2
b : -972.0000, 1 -> 0
c : -82.0000, 2 -> 3
a : 271.0000, 2 -> 3
a : 151.0000, 3 -> 3
c : 686.0000, 3 -> 0
