a : 974.0000, 0 -> 0
b : -494.0000, 0 -> 6
c : -183.0000, 0 -> 6
d : -476.0000, 0 -> 0
a : 716.0000, 1 -> 4
b : 461.0000, 1 -> 4
c : 493.0000, 1 -> 5
d : -796.0000, 1 -> 1
a : 604.0000, 2 -> 1
b : -669.0000, 2 -> 5
c : 57.0000, 2 -> 7
d : -358.0000, 2 -> 0
a : -745.0000, 3 -> 0
b : 11.0000, 3 -> 3
c : 669.0000, 3 -> 2
d : 335.0000, 3 -> 4
a : -363.0000, 4 -> 3
b : -774.0000, 4 -> 6
c : -419.0000, 4 -> 2
d : 838.0000, 4 -> 2
a : -474.0000, 5 -> 0
b : 176.0000, 5 -> 7
c : -55.0000, 5 -> 0
d : 750.0000, 5 -> 4
a : 256.0000, 6 -> 7
b : 849.0000, 6 -> 1
c : -27.0000, 6 -> 2
d : 656.0000, 6 -> 4
a : -14.0000, 7 -> 6
b : -546.0000, 7 -> 2
c : 171.0000, 7 -> 0
d : -607.0000, 7 -> 5
a : 521.0000, 0 -> 1
a : -378.0000, 0 -> 4
c : 102.0000, 1 -> 0
d : 705.0000, 1 -> 5
b : 885.0000, 2 -> 7
c : 637.0000, 2 -> 7
c : 535.0000, 3 -> 7
c : 537.0000, 3 -> 4
c : -772.0000, 4 -> 0
c : 342.0000, 4 -> 1
a : -555.0000, 5 -> 1
b : 4.0000, 5 -> 1
a : -921.0000, 6 -> 3
b : -229.0000, 6 -> 4
a : -304.0000, 7 -> 5
a : -150.0000, 7 -> 3
