a : 338.0000, 0 -> 7
b : 952.0000, 0 -> 2
a : 992.0000, 1 -> 0
b : -821.0000, 1 -> 5
a : 157.0000, 2 -> 2
b : -859.0000, 2 -> 2
a : -658.0000, 3 -> 6
b : -380.0000, 3 -> 4
a : 905.0000, 4 -> 3
b : -487.0000, 4 -> 5
a : 237.0000, 5 -> 1
b : -267.0000, 5 -> 1
a : 31.0000, 6 -> 0
b : 458.0000, 6 -> 6
a : -334.0000, 7 -> 3
b : -396.0000, 7 -> 5
a : 385.0000, 0 -> 1
b : -482.0000, 1 -> 2
a : -254.0000, 2 -> 0
a : 64.0000, 3 -> 5
a : 482.0000, 4 -> 5
b : -605.0000, 5 -> 6
a : -648.0000, 6 -> 7
b : -928.0000, 7 -> 5
