a : -760.0000, 0 -> 1
b : -713.0000, 0 -> 4
a : -697.0000, 1 -> 3
b : 425.0000, 1 -> 0
a : -29.0000, 2 -> 7
b : -151.0000, 2 -> 5
a : 674.0000, 3 -> 7
b : -896.0000, 3 -> 5
a : -356.0000, 4 -> 2
b : -37.0000, 4 -> 4
a : 283.0000, 5 -> 3
b : -513.0000, 5 -> 5
a : 794.0000, 6 -> 1
b : -646.0000, 6 -> 3
a : 128.0000, 7 -> 3
b : 42.0000, 7 -> 3
a : 434.0000, 0 -> 4
b : -586.0000, 1 -> 0
b : 698.0000, 2 -> 3
a : -676.0000, 3 -> 6
b : -527.0000, 4 -> 6
b : -288.0000, 5 -> 0
b : 736.0000, 6 -> 1
b : 584.0000, 7 -> 2
