a : -52.0000, 0 -> 2
b : 588.0000, 0 -> 7
c : -715.0000, 0 -> 0
d : -461.0000, 0 -> 4
a : 839.0000, 1 -> 5
b : -475.0000, 1 -> 2
c : 360.0000, 1 -> 6
d : 434.0000, 1 -> 4
a : 81.0000, 2 -> 1
b : 561.0000, 2 -> 2
c : -972.0000, 2 -> 3
d : 624.0000, 2 -> 3
a : 92.0000, 3 -> 7
b : 764.0000, 3 -> 4
c : 785.0000, 3 -> 3
d : 639.0000, 3 -> 6
a : -836.0000, 4 -> 7
b : -62.0000, 4 -> 3
c : 350.0000, 4 -> 0
d : 401.0000, 4 -> 2
a : -978.0000, 5 -> 0
b : -904.0000, 5 -> 0
c : -201.0000, 5 -> 1
d : -322.0000, 5 -> 6
a : -630.0000, 6 -> 5
b : 392.0000, 6 -> 0
c : 383.0000, 6 -> 0
d : -211.0000, 6 -> 7
a : 904.0000, 7 -> 6
b : -945.0000, 7 -> 4
c : -771.0000, 7 -> 7
d : 254.0000, 7 -> 7
a : 433.0000, 0 -> 0
d : 616.0000, 0 -> 2
d : -387.0000, 1 -> 6
a : 100.0000, 1 -> 1
a : 550.0000, 2 -> 0
b : 507.0000, 2 -> 7
b : -841.0000, 3 -> 0
d : -514.0000, 3 -> 5
c : -729.0000, 4 -> 7
b : -94.0000, 4 -> 0
a : 30.0000, 5 -> 0
d : -681.0000, 5 -> 3
c : -136.0000, 6 -> 7
d : 269.0000, 6 -> 2
d : 780.0000, 7 -> 6
d : 634.0000, 7 -> 7
