a : 582.0000, 0 -> 2
b : -649.0000, 0 -> 0
a : 364.0000, 1 -> 5
b : -496.0000, 1 -> 5
a : 226.0000, 2 -> 6
b : 845.0000, 2 -> 2
a : -431.0000, 3 -> 6
b : -470.0000, 3 -> 5
a : 594.0000, 4 -> 2
b : -652.0000, 4 -> 7
a : -756.0000, 5 -> 1
b : -512.0000, 5 -> 2
a : -728.0000, 6 -> 3
b : 144.0000, 6 -> 3
a : -174.0000, 7 -> 2
b : -905.0000, 7 -> 6
a : -572.0000, 0 -> 0
a : -389.0000, 1 -> 6
a : 297.0000, 2 -> 6
b : -34.0000, 3 -> 1
b : 376.0000, 4 -> 6
a : 271.0000, 5 -> 2
a : -66.0000, 6 -> 3
a : 141.0000, 7 -> 4
b : -198.0000, 5 -> 4
