a : -62.0000, 0 -> 0
b : 56.0000, 0 -> 6
a : -91.0000, 1 -> 2
b : 971.0000, 1 -> 3
a : 208.0000, 2 -> 5
b : 255.0000, 2 -> 5
a : -344.0000, 3 -> 5
b : -732.0000, 3 -> 7
a : -909.0000, 4 -> 1
b : -587.0000, 4 -> 5
a : -251.0000, 5 -> 5
b : 74.0000, 5 -> 2
a : 248.0000, 6 -> 6
b : 221.0000, 6 -> 2
a : 676.0000, 7 -> 7
b : 854.0000, 7 -> 5
a : 853.0000, 0 -> 3
b : 273.0000, 1 -> 6
b : -704.0000, 2 -> 3
b : -301.0000, 3 -> 1
a : 709.0000, 4 -> 0
b : -805.0000, 5 -> 7
a : 809.0000, 6 -> 3
a : 369.0000, 7 -> 6
a : -12.0000, 3 -> 4
