a : 780.0000, 0 -> 2
b : 867.0000, 0 -> 0
c : -852.0000, 0 -> 2
d : 200.0000, 0 -> 3
a : -336.0000, 1 -> 3
b : 834.0000, 1 -> 1
c : 701.0000, 1 -> 3
d : -846.0000, 1 -> 2
a : -823.0000, 2 -> 0
b : -136.0000, 2 -> 3
c : -232.0000, 2 -> 2
d : -485.0000, 2 -> 2
a : 528.0000, 3 -> 1
b : 161.0000, 3 -> 3
c : -579.0000, 3 -> 1
d : 146.0000, 3 -> 3
d : 570.0000, 0 -> 1
c : -440.0000, 0 -> 2
d : 598.0000, 1 -> 2
a : -867.0000, 1 -> 0
d : 44.0000, 2 -> 0
b : -61.0000, 2 -> 3
d : 845.0000, 3 -> 1
c : -6.0000, 3 -> 1
