a : 64.0000, 0 -> 6
b : 667.0000, 0 -> 1
c : -90.0000, 0 -> 7
d : 294.0000, 0 -> 0
a : 723.0000, 1 -> 0
b : 418.0000, 1 -> 6
c : -435.0000, 1 -> 0
d : 106.0000, 1 -> 3
a : -336.0000, 2 -> 4
b : 567.0000, 2 -> 5
c : 822.0000, 2 -> 7
d : -710.0000, 2 -> 7
a : -224.0000, 3 -> 5
b : -63.0000, 3 -> 0
c : 727.0000, 3 -> 2
d : 119.0000, 3 -> 0
a : -357.0000, 4 -> 6
b : -429.0000, 4 -> 2
c : 49.0000, 4 -> 0
d : 439.0000, 4 -> 1
a : -508.0000, 5 -> 7
b : 231.0000, 5 -> 7
c : -453.0000, 5 -> 6
d : 188.0000, 5 -> 6
a : -976.0000, 6 -> 6
b : 919.0000, 6 -> 2
c : -759.0000, 6 -> 3
d : 549.0000, 6 -> 0
a : 470.0000, 7 -> 1
b : -785.0000, 7 -> 1
c : 982.0000, 7 -> 2
d : 316.0000, 7 -> 1
a : 744.0000, 0 -> 6
c : 571.0000, 0 -> 3
c : 457.0000, 1 -> 5
c : -165.0000, 1 -> 6
d : 829.0000, 2 -> 1
a : -425.0000, 2 -> 7
b : -499.0000, 3 -> 5
b : -362.0000, 3 -> 3
a : 955.0000, 4 -> 1
d : -885.0000, 4 -> 6
d : -140.0000, 5 -> 0
b : -794.0000, 5 -> 3
d : 555.0000, 6 -> 5
b : 540.0000, 6 -> 3
a : 207.0000, 7 -> 5
d : 367.0000, 7 -> 6
