a : -687.0000, 0 -> 1
b : 662.0000, 0 -> 1
a : 682.0000, 1 -> 0
b : -341.0000, 1 -> 3
a : 419.0000, 2 -> 3
b : -981.0000, 2 -> 6
a : 380.0000, 3 -> 1
b : 640.0000, 3 -> 1
a : 726.0000, 4 -> 0
b : -126.0000, 4 -> 7
a : -595.0000, 5 -> 6
b : -853.0000, 5 -> 4
a : -5.0000, 6 -> 7
b : -764.0000, 6 -> 6
a : -664.0000, 7 -> 6
b : -60.0000, 7 -> 5
a : 78.0000, 0 -> 4
a : -238.0000, 1 -> 6
a : -368.0000, 2 -> 1
b : 494.0000, 3 -> 6
a : 98.0000, 4 -> 2
a : -422.0000, 5 -> 3
b : 477.0000, 6 -> 2
a : -543.0000, 7 -> 3
