a : -721.0000, 0 -> 3
b : -344.0000, 0 -> 4
c : -363.0000, 0 -> 3
d : -684.0000, 0 -> 1
a : 575.0000, 1 -> 7
b : -584.0000, 1 -> 2
c : 366.0000, 1 -> 7
d : 780.0000, 1 -> 3
a : -960.0000, 2 -> 3
b : 651.0000, 2 -> 3
c : -330.0000, 2 -> 1
d : 668.0000, 2 -> 5
a : -778.0000, 3 -> 7
b : -126.0000, 3 -> 5
c : 929.0000, 3 -> 4
d : -793.0000, 3 -> 5
a : -534.0000, 4 -> 0
b : 258.0000, 4 -> 4
c : -583.0000, 4 -> 2
d : 951.0000, 4 -> 6
a : -178.0000, 5 -> 4
b : -669.0000, 5 -> 5
c : -736.0000, 5 -> 1
d : 957.0000, 5 -> 7
a : 648.0000, 6 -> 6
b : 233.0000, 6 -> 4
c : -124.0000, 6 -> 7
d : 929.0000, 6 -> 1
a : -282.0000, 7 -> 5
b : 823.0000, 7 -> 5
c : -147.0000, 7 -> 2
d : -610.0000, 7 -> 1
b : 879.0000, 0 -> 4
a : 365.0000, 0 -> 5
c : 866.0000, 1 -> 3
a : 353.0000, 1 -> 6
b : -699.0000, 2 -> 3
a : 836.0000, 2 -> 0
a : 713.0000, 3 -> 3
c : -908.0000, 3 -> 2
d : -288.0000, 4 -> 7
d : -478.0000, 4 -> 2
a : -610.0000, 5 -> 1
b : 928.0000, 5 -> 4
d : 742.0000, 6 -> 3
b : -334.0000, 6 -> 5
d : -344.0000, 7 -> 3
c : -532.0000, 7 -> 7
