a : -755.0000, 0 -> 6
b : 854.0000, 0 -> 0
c : -444.0000, 0 -> 0
d : 547.0000, 0 -> 7
a : -870.0000, 1 -> 1
b : 828.0000, 1 -> 5
c : -403.0000, 1 -> 3
d : 962.0000, 1 -> 2
a : 131.0000, 2 -> 6
b : -482.0000, 2 -> 1
c : -246.0000, 2 -> 5
d : 623.0000, 2 -> 1
a : 928.0000, 3 -> 4
b : -536.0000, 3 -> 2
c : -781.0000, 3 -> 3
d : 483.0000, 3 -> 7
a : 1.0000, 4 -> 2
b : -25.0000, 4 -> 6
c : -624.0000, 4 -> 1
d : 781.0000, 4 -> 5
a : -950.0000, 5 -> 3
b : -134.0000, 5 -> 6
c : -384.0000, 5 -> 7
d : -455.0000, 5 -> 5
a : 765.0000, 6 -> 4
b : -843.0000, 6 -> 5
c : 394.0000, 6 -> 4
d : -988.0000, 6 -> 3
a : 184.0000, 7 -> 1
b : 53.0000, 7 -> 7
c : 812.0000, 7 -> 0
d : 607.0000, 7 -> 3
a : -603.0000, 0 -> 6
d : 307.0000, 0 -> 4
c : 509.0000, 1 -> 5
d : -842.0000, 1 -> 7
d : 34.0000, 2 -> 6
a : 891.0000, 2 -> 0
a : 94.0000, 3 -> 0
c : 550.0000, 3 -> 1
d : 554.0000, 4 -> 6
b : 407.0000, 4 -> 6
c : 312.0000, 5 -> 1
c : -387.0000, 5 -> 3
c : 641.0000, 6 -> 3
a : 250.0000, 6 -> 5
a : -77.0000, 7 -> 4
d : 258.0000, 7 -> 2
